SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Applies,Timeframe
SUPRAJIT,20260814,519.7,559.25,516.85,524.6,541701819.1999999,SUPRAJIT ENGINEERING LTD,20260814,533.5666666666666,538.05,529.0833333333333,538.05,529.0833333333333,8.966666666666697,1.7092387851061184,Wide,Bearish,Below CPR,Unclassified,False,True,0.6666666666666666,54,190346066.45,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUPREME,20260814,45.4,46.8,40.56,41.61,7560364.67,SUPREME HOLDIN N HOSP I L,20260814,42.99,43.68,42.300000000000004,43.68,42.300000000000004,1.3799999999999955,3.3165104542177257,Wide,Bearish,Below CPR,Unclassified,False,True,0.8148148148148148,54,19303496.185000002,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUPREMEIND,20260814,3422.9,3585.0,3383.0,3558.9,2680057669.9,SUPREME INDUSTRIES LTD,20260814,3508.9666666666667,3484.0,3533.9333333333334,3533.9333333333334,3484.0,49.933333333333394,1.4030552511543846,Wide,Bullish,Above CPR,Capital Goods,False,False,0.7592592592592593,54,3637659596.5,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUPREMEINF,20260814,93.28,93.99,82.16,90.87,37170762.55,SUPREME INFRA. LTD.,20260814,89.00666666666666,88.07499999999999,89.93833333333333,89.93833333333333,88.07499999999999,1.863333333333344,2.0505484024797447,Wide,Bullish,Above CPR,Unclassified,False,False,0.7333333333333333,15,33545403.66,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUPRIYA,20260814,932.7,940.0,740.45,791.65,3003579697.5,SUPRIYA LIFESCIENCE LTD,20260814,824.0333333333333,840.225,807.8416666666666,840.225,807.8416666666666,32.38333333333344,4.090612433945991,Wide,Bearish,Below CPR,Unclassified,False,True,0.9814814814814815,54,627207323.0,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURAJEST,20260814,204.61,219.0,202.2,214.32,208941803.9,SURAJ ESTATE DEVELOPERS L,20260814,211.84,210.6,213.08,213.08,210.6,2.480000000000018,1.1571481896230023,Wide,Bullish,Above CPR,Unclassified,False,False,0.5740740740740741,54,139358770.975,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURAJLTD,20260814,220.0,234.9,215.01,223.44,793231.2200000001,SURAJ LIMITED,20260814,224.44999999999996,224.95499999999998,223.94499999999994,224.95499999999998,223.94499999999994,1.0100000000000477,0.4520229144289508,Moderate,Bearish,Below CPR,Unclassified,False,True,0.2777777777777778,54,3711464.175,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURAKSHA,20260814,250.0,312.0,250.0,304.9,1644782422.6,SURAKSHA DIAGNOSTIC LTD,20260814,288.96666666666664,281.0,296.9333333333333,296.9333333333333,281.0,15.93333333333328,5.225757078823641,Wide,Bullish,Above CPR,Unclassified,False,False,1.0,54,36073590.650000006,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURANASOL,20260814,26.57,27.38,25.36,25.6,6203701.850000001,SURANA SOLAR LIMITED,20260814,26.113333333333333,26.369999999999997,25.85666666666667,26.369999999999997,25.85666666666667,0.5133333333333283,2.0052083333333135,Wide,Bearish,Below CPR,Unclassified,False,True,0.7037037037037037,54,8353675.225,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURANAT&P,20260814,17.84,18.0,15.57,16.55,13430384.35,SURANA TELECOM AND POW LT,20260814,16.706666666666667,16.785,16.628333333333334,16.785,16.628333333333334,0.1566666666666663,0.9466263846928477,Wide,Bearish,Below CPR,Unclassified,False,True,0.48148148148148145,54,8572454.575,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURYALA,20260814,398.9,409.85,375.0,375.9,13175159.700000001,SURYALATA SPINNING MILL L,20260814,386.9166666666667,392.425,381.40833333333336,392.425,381.40833333333336,11.016666666666652,2.9307439921965024,Wide,Bearish,Below CPR,Unclassified,False,True,0.7058823529411765,17,3435372.25,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURYALAXMI,20260814,62.69,62.69,56.0,56.24,1742516.18,SURYALAKSHMI COT MIL LTD,20260814,58.31,59.345,57.275000000000006,59.345,57.275000000000006,2.069999999999993,3.680654338549063,Wide,Bearish,Below CPR,Unclassified,False,True,0.9444444444444444,54,1910349.0,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURYAROSNI,20260814,253.0,255.47,220.99,222.98,2022392522.5,SURYA ROSHNI LTD,20260814,233.14666666666668,238.23000000000002,228.06333333333333,238.23000000000002,228.06333333333333,10.166666666666686,4.559452267766924,Wide,Bearish,Below CPR,Unclassified,False,True,0.9629629629629629,54,491789844.71500003,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SURYODAY,20260814,162.5,164.75,151.1,152.06,403191832.71,SURYODAY SMALL FIN BK LTD,20260814,155.97,157.925,154.015,157.925,154.015,3.910000000000025,2.5713534131264137,Wide,Bearish,Below CPR,Unclassified,False,True,0.8518518518518519,54,196710756.535,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUVEN,20260814,318.4,344.65,315.0,342.35,1072715786.3499999,SUVEN LIFE SCIENCES LTD,20260814,334.0,329.825,338.175,338.175,329.825,8.350000000000023,2.4390243902439086,Wide,Bullish,Above CPR,Unclassified,False,False,0.6530612244897959,49,264115975.36999997,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUVIDHAA,20260814,2.55,2.59,2.47,2.52,629066.66,SUVIDHAA INFOSERVE LTD,20260814,2.526666666666667,2.5300000000000002,2.5233333333333334,2.5300000000000002,2.5233333333333334,0.006666666666666821,0.26455026455027064,Moderate,Bearish,Below CPR,Unclassified,False,True,0.15384615384615385,39,1446745.38,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
SUYOG,20260814,870.05,890.0,802.5,831.75,108507789.85,SUYOG TELEMATICS LIMITED,20260814,841.4166666666666,846.25,836.5833333333333,846.25,836.5833333333333,9.666666666666742,1.1622081955715953,Wide,Bearish,Below CPR,Unclassified,False,True,0.3148148148148148,54,101201707.65,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SUZLON,20260814,48.33,48.45,46.9,47.1,8908351934.08,SUZLON ENERGY LIMITED,20260814,47.48333333333333,47.675,47.29166666666666,47.675,47.29166666666666,0.38333333333333997,0.8138711960368151,Wide,Bearish,Below CPR,Capital Goods,False,True,0.4444444444444444,54,14819016307.494999,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SWANCORP,20260814,309.0,313.35,298.15,304.6,1753091411.8,SWAN CORP LIMITED,20260814,305.3666666666667,305.75,304.98333333333335,305.75,304.98333333333335,0.7666666666666515,0.25169621361347716,Moderate,Bearish,Below CPR,Chemicals,False,True,0.12,50,1541151571.5,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
SWARAJ,20260814,373.9,374.9,368.1,369.85,200139168.35000002,SWARAJ SUITING LIMITED,20260814,370.95,371.5,370.4,371.5,370.4,1.1000000000000227,0.2974178721103211,Moderate,Bearish,Below CPR,Unclassified,False,True,1.0,1,200139168.35000002,Unknown,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SWARAJENG,20260814,3610.0,3657.8,3589.2,3638.2,100051847.5,SWARAJ ENGINES LTD,20260814,3628.4,3623.5,3633.3,3633.3,3623.5,9.800000000000182,0.26936397119455174,Moderate,Bullish,Above CPR,Unclassified,False,False,0.18518518518518517,54,208131580.5,Higher,True,Long,Week 17 Aug – 21 Aug 2026,Weekly
SWELECTES,20260814,670.6,700.0,613.0,616.75,167669744.5,SWELECT ENERGY SYS LTD,20260814,643.25,656.5,630.0,656.5,630.0,26.5,4.296716659910823,Wide,Bearish,Below CPR,Unclassified,False,True,0.9814814814814815,54,76724238.1,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SWIGGY,20260814,280.75,284.0,273.1,276.3,12381928396.9,SWIGGY LIMITED,20260814,277.8,278.55,277.05,278.55,277.05,1.5,0.5428881650380022,Moderate,Bearish,Below CPR,Consumer Services,False,True,0.14814814814814814,54,15654340985.6,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
SWSOLAR,20260814,204.9,207.74,200.05,202.01,564785688.49,STRLNG & WIL REN ENE LTD,20260814,203.26666666666665,203.895,202.6383333333333,203.895,202.6383333333333,1.2566666666667174,0.6220814151114883,Moderate,Bearish,Below CPR,Unclassified,False,True,0.2222222222222222,54,1788017097.1799998,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
SYMPHONY,20260814,659.0,659.0,618.2,621.3,200544923.8,SYMPHONY LIMITED,20260814,632.8333333333334,638.6,627.0666666666667,638.6,627.0666666666667,11.533333333333303,1.8563227640967814,Wide,Bearish,Below CPR,Unclassified,False,True,0.7592592592592593,54,264439025.575,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SYNCOMF,20260814,13.46,17.2,13.41,14.92,1427030447.42,SYNCOM FORMU (I) LTD,20260814,15.176666666666668,15.305,15.048333333333336,15.305,15.048333333333336,0.25666666666666416,1.7202859696157116,Wide,Bearish,Below CPR,Unclassified,False,True,0.7346938775510204,49,93090963.68,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SYNGENE,20260814,403.5,412.8,394.75,401.45,1686237716.35,SYNGENE INTERNATIONAL LTD,20260814,403.0,403.775,402.225,403.775,402.225,1.5499999999999545,0.3861003861003748,Moderate,Bearish,Below CPR,Healthcare,False,True,0.18518518518518517,54,1947992765.0749998,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
SYRMA,20260814,1434.1,1543.0,1427.5,1465.2,11461791575.5,SYRMA SGS TECHNOLOGY LTD,20260814,1478.5666666666666,1485.25,1471.8833333333332,1485.25,1471.8833333333332,13.366666666666788,0.9122759122759205,Wide,Bearish,Below CPR,Capital Goods,False,True,0.2962962962962963,54,5173127646.75,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TAALTECH,20260814,4680.0,4680.0,4132.0,4280.0,125804637.4,TAAL TECH LTD.,20260814,4364.0,4406.0,4322.0,4406.0,4322.0,84.0,1.9626168224299065,Wide,Bearish,Below CPR,Unclassified,False,True,0.7058823529411765,17,34206992.6,Inside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TAINWALCHM,20260814,207.0,212.76,199.0,205.78,5172362.32,TAINWALA CHEMICAL AND PLA,20260814,205.84666666666666,205.88,205.81333333333333,205.88,205.81333333333333,0.06666666666666288,0.03239705834710024,Narrow,Bearish,Below CPR,Unclassified,False,True,0.05555555555555555,54,4023235.56,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
TAJGVK,20260814,365.0,365.45,341.0,341.65,108072071.7,TAJ GVK HOTELS & RESORTS,20260814,349.3666666666666,353.225,345.5083333333332,353.225,345.5083333333332,7.716666666666811,2.2586467632567864,Wide,Bearish,Below CPR,Unclassified,False,True,0.7962962962962963,54,236025085.89999998,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TAKE,20260814,22.79,24.39,22.22,23.76,167940854.03,TAKE LIMITED,20260814,23.456666666666667,23.305,23.608333333333334,23.608333333333334,23.305,0.30333333333333456,1.2766554433221151,Wide,Bullish,Above CPR,Unclassified,False,False,0.3,10,43930256.050000004,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TALBROAUTO,20260814,442.0,451.6,403.55,419.5,734825796.1,TALBROS AUTO. COMP. LTD,20260814,424.8833333333334,427.57500000000005,422.1916666666667,427.57500000000005,422.1916666666667,5.383333333333326,1.28327373857767,Wide,Bearish,Below CPR,Unclassified,False,True,0.5555555555555556,54,172277525.125,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TANLA,20260814,615.0,645.6,578.25,582.05,2104489430.55,TANLA PLATFORMS LIMITED,20260814,601.9666666666666,611.925,592.0083333333332,611.925,592.0083333333332,19.916666666666742,3.4218137044354857,Wide,Bearish,Below CPR,Unclassified,False,True,0.8888888888888888,54,1195090231.95,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TARACHAND,20260814,50.0,50.9,47.02,47.89,39525132.41,TARA CHAND INFRA SOLN LTD,20260814,48.60333333333333,48.96,48.24666666666666,48.96,48.24666666666666,0.7133333333333383,1.489524604997574,Wide,Bearish,Below CPR,Unclassified,False,True,0.6481481481481481,54,31759266.85,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TARAPUR,20260814,13.79,15.5,12.71,14.48,3933662.42,TARAPUR TRANSFORMERS LTD,20260814,14.229999999999999,14.105,14.354999999999997,14.354999999999997,14.105,0.24999999999999645,1.7265193370165501,Wide,Bullish,Above CPR,Unclassified,False,False,0.4,40,2998000.045,Inside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TARC,20260814,130.51,132.9,123.96,125.2,324424698.54,TARC LIMITED,20260814,127.35333333333334,128.43,126.27666666666667,128.43,126.27666666666667,2.153333333333336,1.7199148029818978,Wide,Bearish,Below CPR,Unclassified,False,True,0.5925925925925926,54,403679281.645,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TARIL,20260814,297.8,305.9,290.5,298.05,1789239407.85,TRANS & RECTI. LTD,20260814,298.15000000000003,298.2,298.1000000000001,298.2,298.1000000000001,0.09999999999990905,0.03355141754736086,Narrow,Bearish,Below CPR,Capital Goods,False,True,0.037037037037037035,54,3892612659.3500004,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TARMAT,20260814,53.5,69.65,52.07,58.7,74871251.33,TARMAT LIMITED,20260814,60.14000000000001,60.86,59.420000000000016,60.86,59.420000000000016,1.4399999999999835,2.453151618398609,Wide,Bearish,Below CPR,Unclassified,False,True,0.8409090909090909,44,4698848.535,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TARSONS,20260814,311.0,375.0,288.0,360.3,4222288526.1499996,TARSONS PRODUCTS LIMITED,20260814,341.09999999999997,331.5,350.69999999999993,350.69999999999993,331.5,19.199999999999932,5.328892589508723,Wide,Bullish,Above CPR,Unclassified,False,False,0.9814814814814815,54,111522110.315,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TASTYBITE,20260814,9351.0,10470.0,9009.0,10005.0,2577191407.0,TASTY BITE EATABLES LTD,20260814,9828.0,9739.5,9916.5,9916.5,9739.5,177.0,1.7691154422788606,Wide,Bullish,Above CPR,Unclassified,False,False,0.7037037037037037,54,66767554.5,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATACAP,20260814,372.0,372.65,361.3,364.2,2218739617.1,TATA CAPITAL LIMITED,20260814,366.05,366.975,365.125,366.975,365.125,1.8500000000000227,0.5079626578802918,Moderate,Bearish,Below CPR,Financial Services,False,True,0.3409090909090909,44,3262348199.575,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATACHEM,20260814,673.0,708.9,663.0,670.65,2743463209.5,TATA CHEMICALS LTD,20260814,680.85,685.95,675.75,685.95,675.75,10.200000000000045,1.520912547528524,Wide,Bearish,Below CPR,Chemicals,False,True,0.7222222222222222,54,1711728835.9,Outside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATACOMM,20260814,1750.0,1783.8,1705.2,1718.1,1915008834.5,TATA COMMUNICATIONS LTD,20260814,1735.7,1744.5,1726.9,1744.5,1726.9,17.59999999999991,1.0243874046912234,Wide,Bearish,Below CPR,Telecommunication,False,True,0.48148148148148145,54,2513014130.6,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATACONSUM,20260814,1085.6,1109.8,1054.3,1079.5,8579790486.6,TATA CONSUMER PRODUCT LTD,20260814,1081.2,1082.05,1080.3500000000001,1082.05,1080.3500000000001,1.699999999999818,0.15748031496061307,Narrow,Bearish,Below CPR,Fast Moving Consumer Goods,False,True,0.12962962962962962,54,7067629491.4,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
TATAELXSI,20260814,3806.9,3857.0,3685.0,3772.7,3041446562.1,TATA ELXSI LIMITED,20260814,3771.566666666667,3771.0,3772.133333333334,3772.133333333334,3771.0,1.1333333333341216,0.03004037780194878,Narrow,Bullish,Above CPR,Information Technology,True,False,0.018518518518518517,54,4725720457.85,Inside,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATAGOLD,20260814,14.89,15.0,14.26,14.7,4319477023.46,TATAAML-TATAGOLD,20260814,14.65333333333333,14.629999999999999,14.676666666666662,14.676666666666662,14.629999999999999,0.0466666666666633,0.3174603174602946,Moderate,Bullish,Above CPR,Unclassified,False,False,0.2222222222222222,54,3945178862.23,Higher,True,Long,Week 17 Aug – 21 Aug 2026,Weekly
TATAINVEST,20260814,695.0,714.8,664.2,667.3,1050396871.75,TATA INVESTMENT CORP LTD,20260814,682.1,689.5,674.7,689.5,674.7,14.799999999999955,2.2178930016484273,Wide,Bearish,Below CPR,Financial Services,False,True,0.7962962962962963,54,1493728526.0500002,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATAPOWER,20260814,380.55,390.4,374.1,382.05,9193621331.5,TATA POWER CO LTD,20260814,382.18333333333334,382.25,382.1166666666667,382.25,382.1166666666667,0.13333333333332575,0.03489944597129322,Narrow,Bearish,Below CPR,Power,False,True,0.07407407407407407,54,8166100185.724999,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATASTEEL,20260814,187.56,192.35,180.0,183.5,23685344265.57,TATA STEEL LIMITED,20260814,185.28333333333333,186.175,184.39166666666665,186.175,184.39166666666665,1.7833333333333599,0.9718437783833025,Wide,Bearish,Below CPR,Metals & Mining,False,True,0.6666666666666666,54,23645347405.895,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATATECH,20260814,873.0,891.0,832.1,867.9,8723637047.8,TATA TECHNOLOGIES LIMITED,20260814,863.6666666666666,861.55,865.7833333333333,865.7833333333333,861.55,4.2333333333333485,0.4877674079195009,Moderate,Bullish,Above CPR,Information Technology,False,False,0.3148148148148148,54,2524844955.25,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATSILV,20260814,22.9,23.37,21.05,22.45,5441212926.16,TATAAML-TATSILV,20260814,22.290000000000003,22.21,22.370000000000005,22.370000000000005,22.21,0.1600000000000037,0.7126948775055845,Moderate,Bullish,Above CPR,Unclassified,False,False,0.25925925925925924,54,6266167979.165001,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TATVA,20260814,1736.0,1829.0,1683.0,1717.3,419447907.3,TATVA CHIN PHARM CHEM LTD,20260814,1743.1000000000001,1756.0,1730.2000000000003,1756.0,1730.2000000000003,25.799999999999727,1.50235835322889,Wide,Bearish,Below CPR,Unclassified,False,True,0.46296296296296297,54,349539845.85,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TBOTEK,20260814,1615.0,1662.8,1589.0,1633.3,926419372.8,TBO TEK LIMITED,20260814,1628.3666666666668,1625.9,1630.8333333333335,1630.8333333333335,1625.9,4.933333333333394,0.3020469805506272,Moderate,Bullish,Above CPR,Consumer Services,False,False,0.14814814814814814,54,694573968.9000001,Higher,True,Long,Week 17 Aug – 21 Aug 2026,Weekly
TBZ,20260814,274.05,288.5,232.5,251.35,2633218140.0,TRIB BHIMJI ZAVERI LTD,20260814,257.45,260.5,254.39999999999998,260.5,254.39999999999998,6.100000000000023,2.4268947682514512,Wide,Bearish,Below CPR,Unclassified,False,True,0.7777777777777778,54,205385826.445,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TCC,20260814,275.0,279.9,250.0,259.55,47847957.6,TCC CONCEPT LIMITED,20260814,263.15000000000003,264.95,261.3500000000001,264.95,261.3500000000001,3.599999999999909,1.3870159892120628,Wide,Bearish,Below CPR,Unclassified,False,True,0.32,25,23920306.700000003,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TCI,20260814,916.0,950.0,910.0,915.2,145894912.45,TRANSPORT CORPN OF INDIA,20260814,925.0666666666666,930.0,920.1333333333332,930.0,920.1333333333332,9.866666666666788,1.0780885780885914,Wide,Bearish,Below CPR,Unclassified,False,True,0.7222222222222222,54,125073760.6,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TCIEXP,20260814,550.95,573.5,539.9,559.85,153739057.05,TCI EXPRESS LIMITED,20260814,557.75,556.7,558.8,558.8,556.7,2.099999999999909,0.37510047334105723,Moderate,Bullish,Above CPR,Unclassified,False,False,0.2222222222222222,54,60210664.275,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TCPLPACK,20260814,3148.9,4410.9,3130.1,4088.8,2943851702.2999997,TCPL PACKAGING LIMITED,20260814,3876.6,3770.5,3982.7,3982.7,3770.5,212.19999999999982,5.1897867344942235,Wide,Bullish,Above CPR,Unclassified,False,False,0.9814814814814815,54,46542733.900000006,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TCS,20260814,2452.7,2472.9,2300.1,2361.0,36087145078.6,TATA CONSULTANCY SERV LT,20260814,2378.0,2386.5,2369.5,2386.5,2369.5,17.0,0.7200338839474798,Moderate,Bearish,Below CPR,Information Technology,False,True,0.5555555555555556,54,43263453062.649994,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TDPOWERSYS,20260814,1261.0,1530.0,1221.0,1484.6,23582271526.9,TD POWER SYSTEMS LTD.,20260814,1411.8666666666668,1375.5,1448.2333333333336,1448.2333333333336,1375.5,72.73333333333358,4.899187210921028,Wide,Bullish,Above CPR,Unclassified,False,False,0.9444444444444444,54,4313630460.25,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
TEAMGTY,20260814,228.0,235.0,215.05,227.94,10957793.01,TEAM INDIA GUARANTY LTD,20260814,225.99666666666667,225.025,226.96833333333333,226.96833333333333,225.025,1.943333333333328,0.8525635401128929,Wide,Bullish,Above CPR,Unclassified,False,False,0.5384615384615384,39,1769844.65,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
